extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
yesterday,110776374,"Erstbezug in feinster Kiezlage : 3 Zimmer, Küche, 2 Bäder, Sonnenbalkon, barrierefrei",Meraner Straße a,"10825 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,2 von 4,"95,09 m²","95,09 m²",3,2,2,"1.426,35 €","1.689,95 €",Erstbezug
yesterday,110775279,WESTEND ELEVEN! Einfach unverwechselbar wohnen! Neubau Erstbezug! bevorzugte Wohnlage,Stuhmer Allee ,"14055 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 3,"142,38 m²",150 m²,5,4,2,2.705 €,3.131 €,Erstbezug
yesterday,110774733,Traumdachgeschoss mit kompletter Möblierung und Klimaanlage!,Tabbertstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",,,,,,,,,,
yesterday,110774144,Einzeltermin und Wochenendbesichtigung gewünscht....,WilhelmHoffStraße ,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,1,"79,17 m²",,3,2,,"829,50 €","987,50 €",Erstbezug
yesterday,110773798,Wohnen im Denkmal - moderne Wohnung - nahe der Müggelspree,Am Filmlager ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,1 von 3,"61,02 m²",,2,1,1,"762,75 €","982,75 €",Saniert
yesterday,110773296,Wollen Sie Mieter der ersten Stunde werden......,AlexandervonHumboldtWeg ,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,1,74 m²,,3,2,,777 €,925 €,Erstbezug
yesterday,110772954,Dachgeschoss(T)raum - Katzensprung zum Wasser und der Altstadt Köpenick,Lindenstraße ,"12555 Berlin, Köpenick (Köpenick)",Dachgeschoss,5 von 5,"87,2 m²",,2,2,1,"1.070,82 €","1.255,82 €",Erstbezug
yesterday,110772738,ERSTBEZUG! Wunderschöne 3-Zimmer-Wohnung zu vermieten!,Rückerstraße ,"10119 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 4,"87,44 m²",,3,2,1,"1.661,36 €",2.037 €,Erstbezug
yesterday,110772216,Dachgeschoßwohnung im Erstbezug,WilhelmHoffStraße ,"12489 Berlin, Adlershof (Treptow)",Dachgeschoss,2,"79,17 m²",,3,2,,"829,50 €","987,50 €",Erstbezug
yesterday,110769322,Familienfreundliche 3-Zimmer-Wohnung in Reinickendorf sucht neuen Mieter!,Scharnweberstraße ,"13405 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,1 von 4,"128,15 m²",,3,,2,1.034 €,1.399 €,Saniert
yesterday,110752917,Homesk - Charmante Wohnung im Scheunenviertel,MaxBeerStr. ,"10119 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 4,"117,5 m²","117,5 m²",2,1,1,1.645 €,1.940 €,Neuwertig
yesterday,110750348,Ein Traum für junge Paare,Barnewitzer Weg ,"13585 Berlin, Spandau (Spandau)",,,,,,,,,,
yesterday,110750346,Erstbezug! 3 Zimmer Dachgeschoss mit Aufdachterrasse im Altbau,,12161 Berlin,Dachgeschoss,5 von 5,"137,62 m²",,3,2,1,1.927 €,2.300 €,Erstbezug
yesterday,110750341,Ich werde rausgeputzt!,Achillesstraße ,"13125 Berlin, Karow (Weißensee)",Etagenwohnung,2,"68,22 m²",,2,,,"517,78 €","699,72 €",Renovierungsbedürftig
yesterday,110750330,Kleine Familie gesucht!,Poelchaustr. ,"12681 Berlin, Marzahn (Marzahn)",Etagenwohnung,9,"77,37 m²",,3,,,"480,51 €","741,28 €",Gepflegt
yesterday,110749197,Traumhafte und großzügige Dachgeschosswohnung Sophie-Charlotten-Str. 54,SophieCharlottenStraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,81 m²,81 m²,"2,5",1,1,1.782 €,2.025 €,
yesterday,110748550,Luxuriöse Etagenwohnung zum Erstbezug mit Balkon,Köpenicker Straße ,"10170 Berlin, Mitte (Mitte)",Etagenwohnung,5 von 6,"54,26 m²",,2,1,1,1.084 €,1.284 €,Erstbezug
yesterday,110743471,Einziehen und Wohlfühlen - WBS erforderlich,Osdorfer Str. ,"12207 Berlin, Lichterfelde (Steglitz)",Etagenwohnung,2,"99,42 m²",,4,,,"737,91 €","1.004,70 €",
yesterday,110739851,Maisonettewohnung mit 2 Balkonen - Ihre Ruheoase in Mitte!,Luisenstraße ,"10117 Berlin, Mitte (Mitte)",Maisonette,3 von 4,85 m²,,2,1,1,1.250 €,1.499 €,Gepflegt
yesterday,110728167,Galerie-Wohnung in den Rosenhöfen!,Sophienstr. ,"10178 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 0,"69,79 m²",,2,,,"1.395,80 €","1.650,80 €",
yesterday,110724830,"Schicke 2 zimmrige Terrassenwohnung am Hagenplatz/ Grunewald, 58 qm,Duschbad, ab 1.2.18",Koenigsallee ,"14193 Berlin - Grunewald, Grunewald (Wilmersdorf)",Terrassenwohnung,0 von 2,58 m²,58 m²,2,1,1,690 €,900 €,Vollständig renoviert
yesterday,110721093,#Skylights: Dachgeschossmaisonette mit großer Terrasse und Panoramafenstern!,RudolphvonGneistGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,9 von 9,"102,2 m²","102,2 m²",2,1,1,1.636 €,2.068 €,Vollständig renoviert
yesterday,110719441,++Traumhafte Altbauwohnung im 2. OG mit 3 Terrassen in einer restaurierten Villa++Vopeliuspfad++,Vopeliuspfad ,"14169 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,2 von 3,238 m²,,6,4,3,2.975 €,3.475 €,Nach Vereinbarung
yesterday,110716476,Erstbezug nach Sanierung ! Traumhafte 4 Zi.-Wohnung mit Rosetten-Stuck in bester Lage,Greifswalder Str. ,"10407 Berlin, Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,2 von 2,"146,61 m²","146,61 m²",4,3,1,"2.492,37 €","2.932,20 €",Erstbezug nach Sanierung
yesterday,110714746,Liebevoll sanierte Wohnung mitten im Bergmann Kiez,Kloedenstr. ,"10965 Berlin, Kreuzberg (Kreuzberg)",Hochparterre,0 von 4,"35,46 m²",,1,,,695 €,755 €,Erstbezug nach Sanierung
yesterday,110712252,"Möbliertes Wohnen: Riehlstr.- wunderschöne 3-Zi-Whg, EBK, nahe Lietzensee",,14057 Berlin,,,67 m²,,3,3,1,910 €,1.450 €,Saniert
yesterday,110696374,**Modern möbliertes 2-Zimmer Apartment**,Danckelmannstraße ,"14059 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 5,50 m²,,2,1,1,770 €,1.050 €,Erstbezug nach Sanierung
yesterday,110692242,!!! KEINE MASSENBESICHTIGUNG !!! - Große 2-Zimmer-Wohnung in Berlin-Wedding,Soldiner Straße ,"13359 Berlin-Wedding, Wedding (Wedding)",Etagenwohnung,5,"83,55 m²",,2,1,1,1.086 €,1.296 €,Neuwertig
yesterday,110692228,!!! KEINE MASSENBESICHTIGUNG - Schöne 3-Zimmer Wohnung in Charlottenburg,SophieCharlottenStraße a,"14059 Berlin-Charlottenburg, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,,"60,2 m²",,3,2,1,813 €,930 € (zzgl. Heizkosten),Vollständig renoviert
yesterday,110691117,Jugenstilvilla 4 Zimmer Wohnung,Schulzendorfer Str ,"13503 Berlin, Heiligensee (Reinickendorf)",Etagenwohnung,1 von 2,"87,9 m²","87,9 m²",4,3,1,895 €,"981,23 € (zzgl. Heizkosten)",
yesterday,110686295,Wohnung am Schloss Charlottenburg für Senioren ab 50 Jahre,Mollwitzstr. ,"14059 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1,"41,65 m²",,1,,,"354,52 €","524,76 €",
yesterday,110685673,Erstbezug nach Sanierung !!! Traumhafte 2 Zi.-Wohnung mit Rosetten-Stuck am Prenzlauer Berg,Greifswalder Str. ,"10407 Berlin, Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,1,"62,72 m²","62,72 m²",2,1,1,"1.066,24 €","1.254,40 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
yesterday,110683395,*** große 3 Zimmerwohnung *** Spandau *** Dachgeschoss ***,Streitstr. ,"13587 Berlin, Spandau (Spandau)",Dachgeschoss,,105 m²,,3,,,999 €,1.170 € (zzgl. Heizkosten),Vollständig renoviert
yesterday,110683341,Wohnen ab 50 - sanierte Wohnung mit Grünblick.,Blumberger Damm ,"12683 Berlin, Biesdorf (Marzahn)",Etagenwohnung,1,"36,03 m²",,1,,,"375,79 €","466,91 €",Saniert
yesterday,110683213,Helle Kiezwohnung am Mauerpark,Kopenhagener Str. ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",,,,,,,,,,
yesterday,110683009,Erstbezug hochwertiges Dachgeschoss/ Altbau Berlin,SophieCharlottenStraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,138 m²,20 m²,3,2,1,3.036 €,3.450 €,Erstbezug
yesterday,110682833,Edle Altbauwohnung - Aufzug - Parkett/Dielen - Stuck - Wannenbad - Balkon,Reichsstr. ,"14055 Berlin, Charlottenburg (Charlottenburg), Berlin",Etagenwohnung,2 von 5,118 m²,3 m²,3,2,1,1.180 €,1.455 €,Vollständig renoviert
yesterday,110681422,Schnell mieten und wohlfühlen !!!,Maulbeerallee ,"13593 Berlin, Staaken (Spandau)",Etagenwohnung,7 von 7,89 m²,,3,3,1,509 €,810 €,Gepflegt
yesterday,110679452,Schöne 3-Zimmer Wohnung in Berlin,Giesebrechtstr. ,"10629 Berlin, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,0 von 5,129 m²,,5,,2,2.064 €,2.334 €,Neuwertig
yesterday,110679150,Erstbezug nach Sanierung! helle 3 Zimmer mit 2 Balkonen & Wannenbad,Bundesallee ,"10715 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,1 von 4,"107,64 m²",,3,,1,1.200 €,1.475 €,Erstbezug nach Sanierung
yesterday,110677944,Budapester Höfe - Moderne Neubauwohnung in Berlins neuer Mitte,Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 5,83 m²,,3,2,1,"1.250,64 €","1.479,17 €",Erstbezug
yesterday,110677935,Budapester Höfe - Neubauwohnung mit Balkon und offenem Wohn-/Koch- und Essbereich,Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,2 von 5,83 m²,,3,2,1,"1.242,36 €","1.470,89 €",Erstbezug
yesterday,110677852,TOP sanierte Wohnung in Hakenfelde,Kastanienweg ,"13587 Berlin, Spandau (Spandau)",Erdgeschosswohnung,1,"122,2 m²",,4,3,1,"1.099,80 €","1.339,80 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
yesterday,110664713,"Schöne drei Zimmer Altbau Wohnung in Berlin, Nähe Schloss Charlottenburg",Mierendorffplatz ,"10589 Berlin, Charlottenburg (Charlottenburg)",,,,,,,,,,
yesterday,110664659,Familienwohnung in perfekter Lage!,Berliner Str. ,"13507 Berlin, Tegel (Reinickendorf)",Etagenwohnung,4 von 0,"104,21 m²",,3,,,"1.146,31 €","1.310,31 €",
yesterday,110662928,Moderne Neubau TOP DG Wohnung NF 102 qm Erstbezug,Jägerstr. ,"13595 Berlin, Spandau (Spandau)",Dachgeschoss,4 von 4,76 m²,102 m²,2,1,1,940 €,1.100 €,Erstbezug
yesterday,110658578,Sie lieben es so richtig grün? WBS erforderlich,Scheelestr. ,"12209 Berlin, Lichterfelde (Steglitz)",Etagenwohnung,1,"89,8 m²",,3,,,"659,46 €","908,91 €",Gepflegt
yesterday,110658570,Schnittige Wohnung (mit WBS),Scheelestr. ,"12209 Berlin, Lichterfelde (Steglitz)",Etagenwohnung,1,"52,95 m²",,"1,5",,,393 €,"535,07 €",Gepflegt
yesterday,110655703,2-Zimmer-Altbauwohnung Nähe Schloss Erstbezug na. Sanierung,Spandauer Damm ,"14059 Berlin, Charlottenburg (Charlottenburg)",,,,,,,,,,
yesterday,110655407,Koffer packen und einziehen - wir modernisieren!,Stollberger Str. ,"12627 Berlin, Hellersdorf (Hellersdorf)",Etagenwohnung,4,"68,41 m²",,3,,,"474,12 €","707,57 €",Modernisiert
yesterday,110653016,Wunderschöne großzügige Altbauwohnung mit Balkon im Erstbezug nach Sanierung,,13405 Berlin,,3 von 4,"101,3 m²",,3,2,1,995 €,1.120 € (zzgl. Heizkosten),Erstbezug nach Sanierung
yesterday,110652838,"WOHLFÜHLOASE - Möbiliertes 1,5-Zimmer Apartment",Tabbertstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,3 von 5,"45,15 m²",,"1,5",1,1,"677,25 €","812,70 €",Erstbezug
yesterday,110651409,Erdgeschoss - Gartenwohnung,Danckelmannstraße ,"14059 Berlin-Charlottenburg, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,0 von 5,"123,31 m²","123,31 m²",3,2,1,1.437 €,1.598 € (zzgl. Heizkosten),Erstbezug nach Sanierung
yesterday,110649875,Altbau - Top saniert - Ruhige Gartenhauslage ,Danckelmannstraße ,"14059 Berlin-Charlottenburg, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,0 von 5,"79,06 m²","79,06 m²",3,1,1,1.028 €,1.155 € (zzgl. Heizkosten),Erstbezug nach Sanierung
yesterday,110649649,"Attraktive, helle 3 Zimmerwohnung mit exklusivem TOP Wannenbad - Balkon- Wg-taugl.",Steegerstaße ,"13359 Berlin, Wedding (Wedding)",Etagenwohnung,1,"108,7 m²",,3,,,815 €,999 € (zzgl. Heizkosten),
yesterday,110648796,"2 Zimmerwohnung,Balkon Laminat, Badewanne",Goethestraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,4 von 1,"44,71 m²","44,71 m²",2,1,1,500 €,640 €,Erstbezug nach Sanierung
yesterday,110648689,Lichtdurchflutetes Dachgeschoss mit Sonniger Terrasse !,Boxhagener Straße a,"10245 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5,"109,11 m²",,3,2,1,"1.418,43 €","1.767,59 €",Gepflegt
yesterday,110647907,Möbliertes Loft für bis zu einem Jahr ab 22.01. - mittendrin und trotzdem ruhig,Marchlewskistr. ,"10243 Berlin, Friedrichshain (Friedrichshain)",Erdgeschosswohnung,0,87 m²,,2,,,1.600 €,1.850 € (zzgl. Heizkosten),Neuwertig
yesterday,110647449,"Schöne, geräumige drei Zimmer Wohnung in Berlin",,13403 Berlin,Etagenwohnung,1 von 3,118 m²,,3,,1,"841,10 €","1.011,10 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
yesterday,110646421,Wohlfühlen im grünen Spandau,Flatower Straße ,"13589 Berlin, Spandau (Spandau)",Erdgeschosswohnung,,64 m²,,3,,2,600 €,800 €,Gepflegt
yesterday,110644787,Großzügige Altbauwohnung mit Balkon nahe Winterfeldtplatz,Winterfeldtstr. ,"10781 Berlin, Schöneberg (Schöneberg)",Hochparterre,,"80,97 m²",,2,1,1,"921,85 €","1.081,55 €",Saniert
yesterday,110644526,Alles NEU! Erstbezug nach Sanierung! Großzügige & modernisierte Wohnung für die ganze Familie!,Argentinische Allee ,"14169 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,1,"101,16 m²",,3,,,"1.163,34 €","1.492,11 €",Erstbezug nach Sanierung
yesterday,110606994,top modernisierte Altbauwohnung,Söhtstraße ,"12203 Berlin, Lichterfelde (Steglitz)",,,"69,53 m²",,2,,,"868,40 €","954,40 €",Erstbezug nach Sanierung
yesterday,110605456,Schöne zwei Zimmer Wohnung in Berlin,Hallesche Str ,"10963 Berlin, Kreuzberg (Kreuzberg)",Terrassenwohnung,3 von 3,50 m²,,2,,1,949 €,1.049 €,Erstbezug
yesterday,110605201,"Großzügige Komfortwohnung mit Wintergarten, Tiefgarage und EBK",Parksiedlung Spruch ,"12349 Berlin, Buckow (Neukölln)",,,,,,,,,,
yesterday,110603529,500EUR Belohnung,,10243 Berlin,,,60 m²,,3,,,900 €,900 € (zzgl. Nebenkosten & Heizkosten),
yesterday,110580800,*ELEGANTE MAISONETTE MIT LOFTCHARAKTER - NACHMIETER GESUCHT*,Miquelstr. ,"14199 Berlin - Schmargendorf, Schmargendorf (Wilmersdorf)",Maisonette,1 von 2,150 m²,,3,2,1,1.650 €,2.250 €,Gepflegt
yesterday,110577202,Erstbezug hochwertiges Dachgeschoss/ Altbau Berlin,SophieCharlottenStraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,190 m²,220 m²,5,3,2,4.180 €,4.750 €,Erstbezug
yesterday,110573993,"Besichtigung am Samstag, den 09.12. um 13:20 Uhr, 2 Zimmer + Wohndiele + Wintergarten + EBK!",Streitstraße ,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,3 von 5,"60,83 m²","60,83 m²",2,,1,556 €,"709,90 €",Modernisiert
yesterday,110571183,Charlottenburg: Modernisierte 2-Zimmer-Wohnung in zentraler Lage *ab sofort verfügbar*,Neue Kantstraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 6,"52,85 m²",,2,1,1,"634,20 €","784,20 € (zzgl. Heizkosten)",Modernisiert
yesterday,110570762,Erstbezug: Finden Sie Ihr neues Zuhause in unserem Quartier LOVIS,Bossestraße  B,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,,"111,4 m²",,4,3,2,"1.503,90 €","1.798,08 €",Erstbezug
yesterday,110569741,"**attraktive 1,5-Zimmer-Komfortwohnung mit Balkon und EBK in Berlin-Rosenthal**",Wilhelmsruher Damm ,"13158 Berlin, Rosenthal (Pankow)",Etagenwohnung,1 von 2,"48,74 m²",,"1,5",1,1,550 €,680 €,Gepflegt
yesterday,110561639,Für Familien optimal geeignet,Barnewitzer Weg ,"13585 Berlin, Spandau (Spandau)",,,,,,,,,,
yesterday,110547188,Altbau - Gartenhaus - Terrassenwohnung - max. 3er WG !,Tempelhofer Ufer ,"10963 Berlin-Kreuzberg, Kreuzberg (Kreuzberg)",Erdgeschosswohnung,0 von 4,"128,05 m²","128,05 m²","3,5",3,1,1.281 €,1.570 €,Saniert
yesterday,110544135,++Seniorenwohnung im Servicewohnen++,Osloer Straße ,"13359 Berlin, Wedding (Wedding)",Sonstige,1,"46,34 m²",,1,,1,"310,48 €","441,10 €",Saniert
yesterday,110542209,2 Zimmer in Lankwitz/Steglitz,Leonorenstraße ,"12247 Berlin, Lankwitz (Steglitz)",Etagenwohnung,3 von 4,"63,65 m²","63,65 m²",2,,,553 €,772 €,Gepflegt
yesterday,110542173,Wohnen über den Dächern der Kantstraße im Herzen Charlottenburgs,Kantstraße ,"10627 Berlin, Charlottenburg (Charlottenburg)",,,"76,5 m²",,3,1,,1.530 €,1.650 € (zzgl. Nebenkosten & Heizkosten),
yesterday,110541272,Wohnen über den Dächern der Kantstraße im Herzen Charlottenburgs,Kantstraße ,"10627 Berlin, Charlottenburg (Charlottenburg)",,,85 m²,,2,1,,1.600 €,1.720 € (zzgl. Nebenkosten & Heizkosten),
yesterday,110539813,Endlich gefunden? Zugreifen!,Osningweg ,"13589 Berlin, Spandau (Spandau)",Etagenwohnung,3,"59,5 m²",,2,,,"452,20 €","671,48 €",Vollständig renoviert
yesterday,110539261,MÖBLIERTE DESIGNER-APARTMENT IN KIEZLAGE UNWEIT ALEX MIT GEMEINSCHAFTSDACHTERRASSE / GARTEN,Thaerstraße ,"10249 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,,41 m²,,1,,,981 €,1.139 €,Gepflegt
yesterday,110539256,MÖBLIERTE DESIGNER-APARTMENT IN KIEZLAGE UNWEIT ALEX MIT GEMEINSCHAFTSDACHTERRASSE / GARTEN,Thaerstraße ,"10249 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,,35 m²,,1,,,885 €,1.021 €,Gepflegt
yesterday,110537974,**Unsere Hochwertige Möblierte oder unmöblierte 3 Zimmerwohnung im Grunewald**,Hubertusbader ,"14193 Berlin - Grunewald, Grunewald (Wilmersdorf)",Etagenwohnung,1 von 3,125 m²,,3,1,1,2.100 €,2.500 €,Neuwertig
yesterday,110535810,Mehr Mitte geht nicht - Wohnen am Monbijouplatz,,10178 Berlin,,,,,,,,,,
yesterday,110535290,WOHNEN AUF ZEIT * FREI AB SOFORT * BALKON * WANNENBAD * EBK,Sommerstraße ,"13409 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,3 von 4,43 m²,,1,,,300 €,420 €,Gepflegt
yesterday,110534788,"1.260 €, 65 m², 2 Zimmer",Wilmersdorfer Straße ,"10629 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 1,65 m²,,2,,2,1.260 €,1.490 € (zzgl. Heizkosten),Neuwertig
yesterday,110509603,"Ruhige, helle Komfort-Wohnung mit Balkon und Aufzug nahe Potsdamer Platz!",Am Karlsbad ,"10785 Berlin, Tiergarten (Tiergarten)",,,,,,,,,,
yesterday,110509555,Erstbezug nach Neubau einer 4 Zimmerwohnung im Bayrischen Viertel,Meraner Strasse a,"10825 Berlin, Schöneberg (Schöneberg)",,,,,,,,,,
yesterday,110508912,Erstbezug: Wunderschöne 3-Zimmer-Wohnung in Kudamm-Nähe,,"10709 Berlin, Charlottenburg",Etagenwohnung,4 von 5,"144,17 m²",,3,2,2,2.300 €,2.300 € (zzgl. Nebenkosten & Heizkosten),Erstbezug
yesterday,110507675,Erstbezug nach Sanierung: 5-Zimmer-Wohnung mit zwei Balkonen in Kudamm-Nähe,,"10709 Berlin, Charlottenburg",Etagenwohnung,1 von 5,"142,57 m²",,5,3,3,"2.281,12 €","2.281,12 € (zzgl. Nebenkosten & Heizkosten)",Erstbezug
yesterday,110504807,"**Dachterrasse,neuw. Küche,Parkett, super helle 4,5 Zimmer-Maisonettewohnung, im Regierungsviertel**",Albrechtstraße A,"10117 Berlin - Mitte, Mitte (Mitte)",Maisonette,4 von 4,"207,3 m²","207,3 m²","4,5",3,2,2.500 €,2.985 €,Gepflegt
yesterday,110501007,Wohnen am Viktoriapark | Komplett möblierte 2 Zimmer Wohnung |,Möckernstr. a,"10965 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,1 von 4,79 m²,,2,,2,1.899 €,2.049 € (zzgl. Heizkosten),Erstbezug nach Sanierung
yesterday,110500904,Ruheoase im Großstadttrubel: 2-Raum-Wohnung in Spandau zu vermieten!,Klosterstraße a,"13581 Berlin, Spandau (Spandau)",,1 von 5,"69,94 m²",,2,1,1,"699,40 €",881 €,Gepflegt
yesterday,110500126,2- Zimmer- Wohnung mit Balkon und Terrasse in Lichtenrade,Lichtenrader Damm ,"12305 Berlin, Lichtenrade (Tempelhof)",Etagenwohnung,2 von 1,"70,02 m²","70,02 m²",2,1,1,"840,24 €","1.071,71 €",Gepflegt
yesterday,110499602,Großzügig geschnitten mit neuem zeitlosen Bad !,Waldsassener Str. ,"12279 Berlin, Marienfelde (Tempelhof)",Etagenwohnung,12,"93,32 m²",,"2,2",,,"754,01 €","983,30 €",Modernisiert
yesterday,110499554,Große 3 Zimmer-Wohnung nahe Warschauer Straße,Pillauer Str. ,"10243 Berlin, Friedrichshain (Friedrichshain)",,0 von 5,"100,64 m²","100,64 m²",3,2,1,"1.006,40 €","1.341,40 €",
yesterday,110499114,FORTUNA: 1-Zimmer-Wohnung nähe Gärten der Welt!,Wuhletalstraße ,"12687 Berlin, Marzahn (Marzahn)",Etagenwohnung,6 von 6,"32,59 m²","32,59 m²",1,1,1,"234,65 €","312,86 €",Saniert
yesterday,110495149,Top saniertes Single-Appartement mit hochwertiger EBK in angesagter Lage,Heidelberger Straße b,"12059 Berlin, Neukölln (Neukölln)",Etagenwohnung,,"35,58 m²",,1,,,488 €,599 €,Erstbezug nach Sanierung
yesterday,110495035,#Salon-Apartment nahe Friedrichstraße: hochwertig möbliert zum Sofort-Einziehen!,Französische Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 6,85 m²,85 m²,2,1,2,1.710 €,2.090 €,Erstbezug
yesterday,110494542,GEPFLEGTE WOHNUNG - KOMFORTABEL WOHNEN MIT TERRASSE UND GARTEN IN GEFRAGTER WOHNANLAGE,HeinrichBöllStraße  a,"13156 Berlin, Niederschönhausen (Pankow)",Erdgeschosswohnung,0 von 3,"64,3 m²",,2,1,1,"711,80 €","921,80 €",Gepflegt
yesterday,110494010,Über den Dächern von Friedrichshain - Luxus Penthouse mit Fahrstuhl,Müggelstr. ,"10247 Berlin, Friedrichshain (Friedrichshain)",Penthouse,6 von 6,103 m²,103 m²,3,2,1,1.999 €,2.149 €,Neuwertig
yesterday,110492996,Freundliche 3-Zimmerwohnung mit Balkon im schönen Lichterfelde,Osdorfer Str. a,"12207 Berlin, Lichterfelde (Steglitz)",Etagenwohnung,2 von 4,"80,91 m²",,3,2,1,"981,54 €",1.200 €,Gepflegt
yesterday,110477559,Gartenhaus-Wohnung in Zehlendorf!,Clayallee A,"14169 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,2 von 0,60 m²,,2,,,"695,40 €","946,40 €",
yesterday,110476047,Schöne drei Zimmer Wohnung in Berlin,Dominicusstraße ,"10823 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,4 von 5,"75,63 m²",,3,,1,"618,65 €","798,65 €",Gepflegt
yesterday,110473623,"Exklusive 2,5 Zi.-NEUBAU-Wng. mit neuer Küche am Wasser- Erstbezug nach Modernisierung!",plantage  B,"13342 berlin, Spandau (Spandau)",Etagenwohnung,1,61 m²,,"2,5",1,1,732 €,899 €,Erstbezug nach Sanierung
yesterday,110470528,Schicke Maisonette/Erstbezug in historischem Fabrikgebäude - Toplage Kopenhagener Straße!,Kopenhagener Straße ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",,,,,,,,,,
yesterday,110469920,"Top Lage- Pariser. Str. / Ecke Fasanenstr. Dachgeschoss-Wohnung im Stuckaltbau  9,77€/m²",Pariser Str. ,"10719 Berlin, Wilmersdorf (Wilmersdorf)",Dachgeschoss,5 von 5,220 m²,220 m²,5,4,3,2.150 €,2.430 € (zzgl. Heizkosten),Neuwertig
yesterday,110467981,Bezugsfreie 3-Zimmer Wohnung im Samariterkiez - Friedrichshain,Frankfurter Allee ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,2 von 5,"88,3 m²",,3,,,"1.324,50 €","1.501,10 €",Erstbezug nach Sanierung
